Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
45,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
46,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
47,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
48,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
49,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
50,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
51,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
52,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
53,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
54,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
55,5.031791343838432461e+19,7.110249999999999934e+21,8.091139999999999777e-01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.710485839254226812e+04
56,1.523908528248465326e+20,7.948859999999999607e+21,8.107324999999999449e-01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.921508891609558123e+04
57,7.865023759046437765e+20,7.846883333333333311e+21,8.528213333333334090e-01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.323478891103974456e+04
58,5.862495454079157797e+21,2.079169999999999987e+22,1.110999999999999988e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,5.917183944422619243e+04
59,1.784221085503195311e+23,5.575571000000000379e+23,1.559865000000000057e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,8.329426499913134612e+05
60,1.638507472490734226e+23,2.656280000000000178e+23,2.241789999999999949e+00,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,7.850216929292633431e+05
61,5.595601043351170502e+22,3.372767500000000003e+22,1.278912499999999852e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.397695588353691273e+05
62,5.976271784002128445e+21,8.461887499999999427e+20,8.812800000000000011e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.548879614354755613e+05
63,5.358384580029882040e+20,1.288198772500000113e+20,8.475184999999999036e+01,5.342240000000000322e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.064786156924413081e+05
