Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
1.800000000000000000e+01,8.848286562499998515e+20,1.888214811884999992e+20,1.328886249999999905e+02,5.804965006250062488e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.633140188499999593e+04
1.900000000000000000e+01,4.681980000000000131e+21,9.552400000000000000e+20,1.010240000000000009e+02,6.245349999999999824e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.839840000000000000e+05
2.000000000000000000e+01,9.092320000000000000e+21,2.160590000000000066e+21,8.538939999999999486e+01,4.093110000000000080e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.256330000000000000e+05
2.100000000000000000e+01,4.810939999999999608e+22,1.181465999999999934e+22,3.446304999999999552e+01,2.863865000000000082e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.246620000000000000e+06
2.200000000000000000e+01,1.845319999999999906e+23,9.586120000000000368e+22,5.648280000000000124e+00,6.835899999999999643e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.001300000000000000e+06
2.300000000000000000e+01,1.649043333333333542e+23,4.843493333333333214e+23,1.994896666666666551e+00,2.432296666666666883e+00,6.000000000000000000e+01,4.500000000000000000e+01,8.489903333333333821e+05
2.400000000000000000e+01,5.910350000000000328e+22,1.615912000000000083e+23,1.294819999999999860e+00,1.628816666666666812e+00,6.000000000000000000e+01,4.500000000000000000e+01,2.343456666666666580e+05
2.500000000000000000e+01,1.238008000000000052e+22,2.548819999999999948e+22,1.111854999999999816e+00,1.484300000000000185e+00,6.000000000000000000e+01,4.500000000000000000e+01,5.263885000000000000e+04
2.600000000000000000e+01,2.958869999999999934e+21,1.104959500000000003e+22,9.855190000000000250e-01,1.281285000000000155e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.944645000000000083e+04
2.800000000000000000e+01,5.449159999999999345e+20,8.902926666666666361e+21,8.990886666666666861e-01,1.022196000000000105e+00,6.000000000000000000e+01,4.500000000000000000e+01,9.105433333333334303e+03
2.800000000000000000e+01,9.185680000000000000e+19,6.409054999999999388e+21,6.604090000000000238e-01,1.066084999999999949e+00,6.000000000000000000e+01,4.500000000000000000e+01,6.180920000000000083e+03
2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
