Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,5.184306071428571464e+20,8.295054992857140429e+19,1.348922857142857197e+02,5.604717864285786533e+01,7.000000000000000000e+01,5.500000000000000000e+01,7.790917357142857509e+04
19,3.368814999999999902e+21,7.711180000000000655e+20,1.188629999999999995e+02,7.406694999999999141e+01,7.000000000000000000e+01,5.500000000000000000e+01,2.152870000000000000e+05
20,5.681980000000000131e+21,8.552400000000000000e+20,1.010240000000000009e+02,7.245349999999999824e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.739840000000000000e+05
21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
22,8.092320000000000000e+21,2.160590000000000066e+21,7.538939999999999486e+01,5.093110000000000070e+01,7.000000000000000000e+01,5.500000000000000000e+01,8.256330000000000000e+05
23,5.810939999999999607e+22,1.171465999999999934e+22,3.446304999999999552e+01,2.863765000000000072e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.246620000000000000e+06
24,1.745319999999999906e+23,8.586120000000000367e+22,5.648270000000000124e+00,7.835899999999999643e+00,7.000000000000000000e+01,5.500000000000000000e+01,1.001300000000000000e+06
25,1.649043333333333542e+23,5.743493333333333214e+23,1.994796666666666551e+00,2.432296666666666773e+00,7.000000000000000000e+01,5.500000000000000000e+01,7.489903333333333721e+05
26,5.910350000000000328e+22,1.615912000000000073e+23,1.294819999999999860e+00,1.628716666666666812e+00,7.000000000000000000e+01,5.500000000000000000e+01,2.343456666666666570e+05
27,8.575963333333333574e+21,2.109123333333333311e+22,1.077130000000000143e+00,1.454390000000000072e+00,7.000000000000000000e+01,5.500000000000000000e+01,5.285023333333332994e+04
28,1.114710000000000066e+21,8.458136666666666295e+21,8.640259999999999607e-01,1.075145333333333397e+00,7.000000000000000000e+01,5.500000000000000000e+01,1.177940666666666766e+04
29,1.407138666666666721e+20,7.977456666666666557e+21,7.897769999999999735e-01,1.040434000000000081e+00,7.000000000000000000e+01,5.500000000000000000e+01,7.645873333333332994e+03
30,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
