Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,8.747286562499998515e+20,1.777214811874999992e+20,1.328886249999999905e+02,5.704965006250062487e+01,7.000000000000000000e+01,5.500000000000000000e+01,8.633140187499999593e+04
19,5.681980000000000131e+21,8.552400000000000000e+20,1.010240000000000009e+02,7.245349999999999824e+01,7.000000000000000000e+01,5.500000000000000000e+01,3.739840000000000000e+05
20,8.092320000000000000e+21,2.160590000000000066e+21,7.538939999999999486e+01,5.093110000000000070e+01,7.000000000000000000e+01,5.500000000000000000e+01,8.256330000000000000e+05
21,2.333269999999999856e+22,5.710419999999999869e+21,5.659749999999999659e+01,3.853159999999999741e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.197790000000000000e+06
22,1.237090499999999900e+23,5.729005000000000544e+22,1.398843500000000084e+01,1.278979999999999961e+01,7.000000000000000000e+01,5.500000000000000000e+01,1.148375000000000000e+06
23,1.869145000000000172e+23,5.655184999999999889e+23,2.226494999999999891e+00,2.723665000000000003e+00,7.000000000000000000e+01,5.500000000000000000e+01,8.576495000000000000e+05
24,8.876746666666667016e+22,3.009769999999999976e+23,1.403233333333333333e+00,1.724660000000000082e+00,7.000000000000000000e+01,5.500000000000000000e+01,3.700320000000000000e+05
25,1.888408666666666505e+22,5.160266666666666597e+22,1.143289999999999695e+00,1.510110000000000063e+00,7.000000000000000000e+01,5.500000000000000000e+01,7.662950000000000000e+04
26,2.957769999999999934e+21,1.104959500000000003e+22,8.755190000000000250e-01,1.271275000000000155e+00,7.000000000000000000e+01,5.500000000000000000e+01,1.944645000000000073e+04
27,7.981600000000000000e+20,7.797260000000000131e+21,8.243599999999999817e-01,1.038728000000000096e+00,7.000000000000000000e+01,5.500000000000000000e+01,8.860260000000000218e+03
28,1.407138666666666721e+20,7.977456666666666557e+21,7.897769999999999735e-01,1.040434000000000081e+00,7.000000000000000000e+01,5.500000000000000000e+01,7.645873333333332994e+03
29,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
30,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
