Flux_Ion                      	Flux_Atom                          	E_ion                          	E_atom              	alpha_ion           	alpha_atom         	heat_total
5.165306091526591565e+20	9.295055992659150529e+19	1.356922659152659199e+02	5.605919665265966533e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.990919359152659509e+05
3.366615999999999902e+21	9.911160000000000655e+20	1.166629999999999995e+02	6.506695999999999151e+01	6.000000000000000000e+01	5.500000000000000000e+01	2.152690000000000000e+05
5.661960000000000131e+21	9.552500000000000000e+20	1.010250000000000009e+02	6.255359999999999625e+01	6.000000000000000000e+01	5.500000000000000000e+01	3.939650000000000000e+05
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.092320000000000000e+21	2.160590000000000066e+21	9.536939999999999566e+01	5.093110000000000090e+01	6.000000000000000000e+01	5.500000000000000000e+01	6.256330000000000000e+05
2.333269999999999656e+22	5.910519999999999669e+21	5.659959999999999659e+01	3.653159999999999951e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.199990000000000000e+06
1.239090599999999900e+23	5.929005000000000555e+22	1.396653500000000065e+01	1.296999999999999961e+01	6.000000000000000000e+01	5.500000000000000000e+01	1.156395000000000000e+06
1.669155000000000192e+23	5.655165999999999669e+23	2.226595999999999691e+00	2.923665000000000003e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.596595000000000000e+05
9.555662500000000115e+22	2.551961599999999990e+23	1.353965000000000065e+00	1.663929500000000255e+00	6.000000000000000000e+01	5.500000000000000000e+01	3.066992500000000000e+05
9.595963333333333595e+21	2.109123333333333311e+22	1.099130000000000153e+00	1.555390000000000092e+00	6.000000000000000000e+01	5.500000000000000000e+01	5.265023333333332995e+05
1.115910000000000066e+21	6.556136666666666295e+21	6.650259999999999609e-01	1.095155333333333399e+00	6.000000000000000000e+01	5.500000000000000000e+01	1.199950666666666966e+05
1.509136666666666921e+20	6.999556666666666559e+21	6.699969999999999935e-01	1.050535000000000061e+00	6.000000000000000000e+01	5.500000000000000000e+01	6.655693333333332995e+03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
